ZIPCODE,DRUGCODE,Q1,Q2,Q3,Q4
973,9150,822.41,904.89,888.26,966.08
974,9150,907.56,996.18,1121.19,1109.31
975,9150,330.73,371.66,464.48,477.32
976,9150,27.2,53.1,46.36,40.48
977,9150,125.97,175.26,197.7,180.52
978,9150,155.14,132.94,115.8,113.46
979,9150,11.78,14.31,13.44,12.23
150,9150,200.67,216.34,214.18,311.3
151,9150,326.85,232.54,232.13,219.39
152,9150,1683.77,1602.47,2285.83,3729.65
153,9150,54.82,60.32,58.22,41.62
154,9150,48.27,51.29,56.32,49.1
155,9150,38.59,34.06,42.15,50.46
156,9150,355.54,279.22,373.68,277.91
157,9150,51.9,45.3,40.25,45.41
158,9150,57.19,74.12,74.99,65.57
159,9150,238.76,218.42,253.36,221.14
160,9150,105.5,52.15,66.49,53.36
161,9150,98.2,94.42,105.58,112.9
162,9150,43.08,50.63,43.9,38.55
163,9150,304.92,315.78,281.86,285.48
164,9150,69.07,77.23,88.72,83.2
165,9150,267.97,298.93,315.36,317.22
166,9150,94.08,94.99,110.57,119.34
167,9150,34.84,38.62,34.93,26.82
168,9150,102.93,126.46,238.21,134.65
169,9150,39.06,34.67,69.8,42.96
170,9150,471.12,537.98,555.6,559.91
171,9150,159.5,323.87,164.5,186.62
172,9150,83.98,94.59,85.78,87.61
173,9150,156.49,172.89,160.41,143.4
174,9150,187.18,171.72,205.99,202.59
175,9150,201.24,208.74,219.46,183.22
176,9150,240.71,366.48,417.43,253.79
177,9150,141.74,213.1,300.89,171.38
178,9150,365,256.71,281.46,251.24
179,9150,24.32,38.27,37.71,25.56
180,9150,502.39,300.02,300.61,409.06
181,9150,252.51,297.55,383.64,396.55
182,9150,62.35,75.93,83.64,82.98
183,9150,168.47,162.54,204.68,210.12
184,9150,109.31,116.32,121.98,113.97
185,9150,186.62,179.49,241.26,203.77
186,9150,50.9,53.4,68.8,83
187,9150,340.73,314.93,300.21,362.38
188,9150,51.79,52.97,49.42,56.99
189,9150,409.14,472.28,491.08,446.33
190,9150,2162.38,2762.05,2834.26,2995.20
191,9150,2060.43,1980.83,2189.13,2314.67
193,9150,729.07,554.06,593.68,547.84
194,9150,739.97,734.47,858.96,869.1
195,9150,49,55.73,63.29,58.87
196,9150,141.19,187.87,245.04,194.58
028,9150,561.37,646.97,697.55,544.14
029,9150,537.3,462.45,1091.27,1271.98
290,9150,212.9,232.88,215.05,280.74
291,9150,433.07,572.58,525.02,424.42
292,9150,470.89,477.96,549.79,620.79
293,9150,237.32,261.03,266.51,219.39
294,9150,797.79,845.98,801.73,881.49
295,9150,615.7,657.09,661.71,686.1
296,9150,680.97,737.51,672.36,549.87
297,9150,178.21,201.83,178.93,191.69
298,9150,200.16,204.08,118.47,148.98
299,9150,318.73,336.55,277.33,319.16
570,9150,57.94,50.61,63.52,67.36
571,9150,432.63,388.15,468.86,431.91
572,9150,11.43,10.64,8.33,10.58
573,9150,12.2,9.54,16.4,20.26
574,9150,23.48,34.39,31.76,19.48
575,9150,5.23,9.36,7.31,12.91
576,9150,3.37,2.13,1.15,1.06
577,9150,134.47,129.98,131,130.15
370,9150,396.62,411.36,462.82,439.13
371,9150,531,444.87,363.02,409.05
372,9150,656.87,1031.47,1121.08,823.33
373,9150,429.5,416.97,431.08,536.19
374,9150,500.11,561.35,700.86,404.13
376,9150,572.32,666.36,557.69,929.04
377,9150,115.79,141.89,152.39,140.53
378,9150,242.66,217.1,234.58,298.08
379,9150,371.23,380.3,586.15,626.16
380,9150,549.99,403.24,519.83,196.42
381,9150,1113.72,1831.90,2497.26,2037.57
382,9150,50.45,47.81,41.18,38.66
383,9150,173.04,164.62,198.51,228.38
384,9150,61.25,75.51,122.44,81.7
385,9150,92.52,112.01,119.24,99.33
750,9150,1260.06,1480.70,1527.87,1701.73
751,9150,295.72,342.78,377.52,453.1
752,9150,1794.84,1348.86,1660.36,1351.30
753,9150,54.04,47.38,60.01,43.86
754,9150,293.85,296.74,309.73,363.19
755,9150,31.66,51.87,107.59,27.42
756,9150,450.33,528.61,651.71,475.2
757,9150,161.1,186.08,223.42,240.31
758,9150,32.46,25.76,38.61,33.85
759,9150,237.08,229.71,249.95,284.57
760,9150,705.64,801.95,816.25,924.77
761,9150,847.25,801.75,913.56,806.26
762,9150,176.12,189.34,199.88,211.43
763,9150,175.32,172.63,199.19,153.47
764,9150,46.05,43.44,42.94,42.07
765,9150,281.11,318.88,332.57,295.91
766,9150,21.62,18.84,21.85,14.3
767,9150,91.44,101.44,85.59,98.92
768,9150,16.26,20.6,20.03,23.12
769,9150,63.16,78.39,101.62,84.95
770,9150,2612.26,2623.53,2756.78,2784.37
773,9150,889.52,952.91,1071.82,1030.83
774,9150,371.92,484.12,483.01,1045.31
775,9150,926.71,1072.44,1131.70,1077
776,9150,472.69,531.77,538.83,469.3
777,9150,113.7,124.13,185.38,208.52
778,9150,87.58,76.16,87.64,92.61
779,9150,167.03,192.69,195.05,178.52
780,9150,112.62,138.95,127.4,133.26
781,9150,109.12,131.54,145.2,132.13
782,9150,1307.58,1582.27,1482.41,1470.17
783,9150,74.7,69.64,95.9,128.52
784,9150,138.39,181.21,193.44,205.94
785,9150,185.97,167.07,219.53,209.37
786,9150,306.51,420.29,362.74,501.13
787,9150,805.38,680.32,873.74,681.53
788,9150,11.55,5.73,5.01,5.95
789,9150,16.42,22.12,12.96,13.39
790,9150,34.51,39.3,36.99,33.25
791,9150,265.49,245.49,216.17,187.35
792,9150,1.06,4.08,5.67,3.72
793,9150,35.22,40.57,34.79,38.49
794,9150,299.55,355.91,277,280.66
795,9150,20.78,10.6,14.36,15.96
796,9150,54.47,60.69,105.58,102.69
797,9150,188.43,155.42,209.58,207.46
798,9150,3.37,5.9,2.13,4.61
799,9150,292.21,338.68,375.42,462.99
840,9150,427.16,518.18,612.57,530.15
841,9150,810.01,956.66,965.05,973.57
843,9150,47.69,54.33,75.59,75.83
844,9150,134.65,124.7,123.94,140.24
845,9150,14.58,19.02,19.42,16.35
846,9150,118.14,125.41,123.43,125.61
847,9150,125.03,142.77,165.87,183.07
050,9150,80.99,70.98,88.75,70.82
051,9150,48.26,45.83,37.55,46.86
052,9150,24.68,20.63,24.29,21.17
053,9150,32.32,27.74,27.11,26.61
054,9150,707.92,870.38,780.17,776.88
056,9150,117.72,121.42,146.58,143.25
057,9150,115.17,136.29,183.81,186.45
058,9150,55.63,47.47,46.72,54.69
201,9150,1360.88,1312.67,1189.64,1411.74
220,9150,899.78,1232.26,927.19,992.84
221,9150,451.07,513.81,401.37,361.62
222,9150,117.11,114.71,121.76,137.91
223,9150,233.12,264.9,236.24,264.81
224,9150,385.42,540.06,422.95,394.87
225,9150,181.54,223.18,166.08,192.51
226,9150,560.08,606.94,616.9,611.53
227,9150,82.59,88.3,74.7,54.79
228,9150,340.68,325.55,314.16,320.44
229,9150,605.15,685.97,879.57,1008.05
230,9150,247.56,263.07,367.53,318.57
231,9150,422.39,438.5,495.08,471.87
232,9150,1422.06,1670.77,1580.77,1307.12
233,9150,696.79,702.32,582.51,2065.45
234,9150,612.44,726.67,716.1,730.52
235,9150,511.09,482.13,630.53,475.7
236,9150,579.54,674.51,710.56,683.18
237,9150,256.5,296.26,339.43,351.59
238,9150,257.44,324.46,318.22,370.89
239,9150,66.83,77.31,68.17,73.32
